indice,num_tema_cadastrado,sugerido_1,similaridade_1,sugerido_2,similaridade_2,sugerido_3,similaridade_3,sugerido_4,similaridade_4,sugerido_5,similaridade_5,sugerido_6,similaridade_6,posicao_tema_real,similaridade_tema_real
19,14,1130,0.45816200971603394,14,0.4416235387325287,531,0.4306628406047821,888,0.42347875237464905,439,0.412812739610672,482,0.38098323345184326,2,0.4416235387325287
20,14,1130,0.45816200971603394,14,0.4416235387325287,531,0.4306628406047821,888,0.42347875237464905,439,0.412812739610672,482,0.38098323345184326,2,0.4416235387325287
21,14,1130,0.45816200971603394,14,0.4416235387325287,531,0.4306628406047821,888,0.42347875237464905,439,0.412812739610672,482,0.38098323345184326,2,0.4416235387325287
22,14,1130,0.45816200971603394,14,0.4416235387325287,531,0.4306628406047821,888,0.42347875237464905,439,0.412812739610672,482,0.38098323345184326,2,0.4416235387325287
23,14,14,0.48183417320251465,482,0.31753647327423096,439,0.3018151521682739,1130,0.30109870433807373,698,0.2969898283481598,449,0.2917703092098236,1,0.48183417320251465
24,14,14,0.48183417320251465,482,0.31753647327423096,439,0.3018151521682739,1130,0.30109870433807373,698,0.2969898283481598,449,0.2917703092098236,1,0.48183417320251465
25,14,888,0.3599592447280884,14,0.3494705259799957,76,0.33450251817703247,1,0.3162904381752014,1,0.3128148913383484,1,0.3128148913383484,2,0.3494705259799957
26,14,482,0.374117374420166,1130,0.34769928455352783,439,0.3342300057411194,445,0.3319382667541504,531,0.3303591310977936,473,0.32853835821151733,14,0.2649293541908264
27,14,531,0.3740167021751404,439,0.36355674266815186,14,0.3585934638977051,353,0.3090071678161621,888,0.3051223158836365,1130,0.3045976459980011,3,0.3585934638977051
28,14,14,0.48183417320251465,482,0.31753647327423096,439,0.3018151521682739,1130,0.30109870433807373,698,0.2969898283481598,449,0.2917703092098236,1,0.48183417320251465
29,14,888,0.3599592447280884,14,0.3494705259799957,76,0.33450251817703247,1,0.3162904381752014,1,0.3128148913383484,1,0.3128148913383484,2,0.3494705259799957
30,14,531,0.3740167021751404,439,0.36355674266815186,14,0.3585934638977051,353,0.3090071678161621,888,0.3051223158836365,1130,0.3045976459980011,3,0.3585934638977051
31,14,482,0.374117374420166,1130,0.34769928455352783,439,0.3342300057411194,445,0.3319382667541504,531,0.3303591310977936,473,0.32853835821151733,14,0.2649293541908264
32,14,118,0.45411941409111023,359,0.4121232032775879,994,0.3944118022918701,1048,0.38895654678344727,1186,0.38887283205986023,9,0.3868802785873413,191,0.1001884862780571
33,14,1130,0.45816200971603394,14,0.4416235387325287,531,0.4306628406047821,888,0.42347875237464905,439,0.412812739610672,482,0.38098323345184326,2,0.4416235387325287
34,14,14,0.48183417320251465,482,0.31753647327423096,439,0.3018151521682739,1130,0.30109870433807373,698,0.2969898283481598,449,0.2917703092098236,1,0.48183417320251465
35,14,14,0.48183417320251465,482,0.31753647327423096,439,0.3018151521682739,1130,0.30109870433807373,698,0.2969898283481598,449,0.2917703092098236,1,0.48183417320251465
36,14,14,0.48183417320251465,482,0.31753647327423096,439,0.3018151521682739,1130,0.30109870433807373,698,0.2969898283481598,449,0.2917703092098236,1,0.48183417320251465
37,14,531,0.3740167021751404,439,0.36355674266815186,14,0.3585934638977051,353,0.3090071678161621,888,0.3051223158836365,1130,0.3045976459980011,3,0.3585934638977051
38,14,531,0.3740167021751404,439,0.36355674266815186,14,0.3585934638977051,353,0.3090071678161621,888,0.3051223158836365,1130,0.3045976459980011,3,0.3585934638977051
39,14,531,0.3740167021751404,439,0.36355674266815186,14,0.3585934638977051,353,0.3090071678161621,888,0.3051223158836365,1130,0.3045976459980011,3,0.3585934638977051
40,14,531,0.3740167021751404,439,0.36355674266815186,14,0.3585934638977051,353,0.3090071678161621,888,0.3051223158836365,1130,0.3045976459980011,3,0.3585934638977051
41,14,118,0.45411941409111023,359,0.4121232032775879,994,0.3944118022918701,1048,0.38895654678344727,1186,0.38887283205986023,9,0.3868802785873413,191,0.1001884862780571
42,14,895,0.47869160771369934,948,0.4403245151042938,661,0.42577412724494934,1026,0.3773729205131531,948,0.3634866178035736,899,0.36108875274658203,98,0.16540800034999847
43,14,482,0.374117374420166,1130,0.34769928455352783,439,0.3342300057411194,445,0.3319382667541504,531,0.3303591310977936,473,0.32853835821151733,14,0.2649293541908264
44,14,1130,0.45816200971603394,14,0.4416235387325287,531,0.4306628406047821,888,0.42347875237464905,439,0.412812739610672,482,0.38098323345184326,2,0.4416235387325287
45,14,1130,0.45816200971603394,14,0.4416235387325287,531,0.4306628406047821,888,0.42347875237464905,439,0.412812739610672,482,0.38098323345184326,2,0.4416235387325287
46,14,14,0.4640748202800751,531,0.4345487654209137,1130,0.4333534240722656,439,0.4328462779521942,888,0.4148401618003845,482,0.3856918215751648,1,0.4640748202800751
47,14,14,0.48183417320251465,482,0.31753647327423096,439,0.3018151521682739,1130,0.30109870433807373,698,0.2969898283481598,449,0.2917703092098236,1,0.48183417320251465
48,14,6,0.5195174217224121,449,0.44835877418518066,1080,0.3776041865348816,353,0.2861633002758026,449,0.28345027565956116,72,0.25202634930610657,30,0.15623366832733154
49,14,1130,0.45816200971603394,14,0.4416235387325287,531,0.4306628406047821,888,0.42347875237464905,439,0.412812739610672,482,0.38098323345184326,2,0.4416235387325287
50,14,482,0.374117374420166,1130,0.34769928455352783,439,0.3342300057411194,445,0.3319382667541504,531,0.3303591310977936,473,0.32853835821151733,14,0.2649293541908264
51,14,482,0.374117374420166,1130,0.34769928455352783,439,0.3342300057411194,445,0.3319382667541504,531,0.3303591310977936,473,0.32853835821151733,14,0.2649293541908264
52,14,14,0.4640748202800751,531,0.4345487654209137,1130,0.4333534240722656,439,0.4328462779521942,888,0.4148401618003845,482,0.3856918215751648,1,0.4640748202800751
53,14,888,0.3599592447280884,14,0.3494705259799957,76,0.33450251817703247,1,0.3162904381752014,1,0.3128148913383484,1,0.3128148913383484,2,0.3494705259799957
54,14,14,0.48183417320251465,482,0.31753647327423096,439,0.3018151521682739,1130,0.30109870433807373,698,0.2969898283481598,449,0.2917703092098236,1,0.48183417320251465
55,14,531,0.3740167021751404,439,0.36355674266815186,14,0.3585934638977051,353,0.3090071678161621,888,0.3051223158836365,1130,0.3045976459980011,3,0.3585934638977051
56,14,531,0.469395250082016,482,0.41376957297325134,14,0.4079933166503906,888,0.3881365656852722,72,0.3413150906562805,1224,0.3374185562133789,3,0.4079933166503906
57,14,439,0.4116818606853485,6,0.4069596529006958,888,0.40002065896987915,1,0.3821274936199188,1,0.3821274936199188,1,0.3821274936199188,19,0.2978460192680359
